,center,area_m2,avg_stars,choice,no_truck_length,distance_pool,avg_housing_price,foreclosure_count,foreclosure_over_area
680,"39.99126548031264,-75.15655573405867",154772,2.25,True,0.0,0.00412175337967587,2624.0,11,7.107228697697258e-05
681,"40.00195144896048,-75.16783284134956",95493,5.0,False,1614.4671262472752,0.00516899262420332,4320.0,3,3.1415915302692346e-05
682,"40.00087742951947,-75.1350141879979",190335,4.166666666666667,False,587.750818580627,0.0020861442962854084,2432.0,0,0.0
683,"39.91377561761068,-75.17485418338374",105226,3.75,False,1386.106372944511,0.0017143527007110687,16320.0,1,9.503354684203523e-06
684,"39.92519357370243,-75.17122410445626",114949,3.8823529411764706,False,458.423369527261,0.009948326614818084,11488.0,2,1.73990204351495e-05
685,"39.91638943260308,-75.17317546824113",123745,4.0,False,2370.237726855701,0.0035381666165533376,16608.0,2,1.6162269182593237e-05
686,"39.92189337390624,-75.17519670911291",115111,4.264705882352941,False,458.649275114114,0.005144733047622787,12576.0,3,2.6061801217954843e-05
687,"39.92211053834612,-75.17189738924586",77416,3.5,False,0.0,0.007660169160888151,13392.0,0,0.0
688,"39.92350512891236,-75.1564496669701",98498,4.166666666666667,False,0.0,0.0,3728.0,3,3.04574712176897e-05
689,"39.92042109672338,-75.16870552303062",91368,4.0625,False,0.0,0.008978159210454556,12528.0,0,0.0
690,"39.91997549256448,-75.16525824030148",76470,4.0,False,0.0,0.006443686620600822,11520.0,1,1.3077023669412842e-05
691,"39.924923196857904,-75.16418242363055",74514,3.5,False,0.0,0.005549483148652245,10304.0,1,1.3420296856966475e-05
692,"39.92246429466528,-75.16471725777336",76103,4.076923076923077,False,0.0,0.0055964336086806385,11904.0,1,1.3140086461768918e-05
693,"39.9178612194891,-75.16925740082233",96187,4.166666666666667,False,472.622839982825,0.007574441135906654,12736.0,3,3.118924594799713e-05
694,"39.92115530811292,-75.15775639086034",76640,4.136363636363637,False,0.0,0.0010850908358198902,5248.0,0,0.0
695,"39.925190074204025,-75.16741391877504",73590,3.603448275862069,False,0.0,0.008700313023400453,11840.0,2,2.7177605652941977e-05
696,"39.92213360044248,-75.16123296926116",88105,3.8125,False,0.0,0.0009084172248659971,10256.0,1,1.1350093638272515e-05
697,"39.92336440686353,-75.15222960837785",119732,3.730769230769231,False,1497.674389150691,0.0023068138088844915,7264.0,1,8.351986102295126e-06
698,"39.91703880967511,-75.16295199779859",66728,4.2,False,0.0,0.0063434658084376636,11584.0,1,1.4986212684330415e-05
699,"39.91957059284976,-75.16211673671981",76542,4.5,False,0.0,0.003847295954565075,10304.0,2,2.612944527187688e-05
700,"39.919067481150336,-75.15820661416005",113975,3.909090909090909,False,0.0,0.0028021141404810045,6608.0,6,5.2643123491993857e-05
701,"39.91905812050483,-75.15316502703853",62746,3.7,False,1064.300153157402,0.0027060540036313767,8352.0,0,0.0
702,"39.924433951313816,-75.18566249660867",62203,4.25,False,459.25171440193,0.005905665513195341,9792.0,0,0.0
703,"39.91653560222879,-75.15903961030675",134609,4.75,False,2391.6849726718037,0.00320454021818866,7552.0,0,0.0
704,"40.10710267680575,-75.02967800483545",363629,3.433333333333333,False,0.0,0.004151363286572014,21360.0,2,5.500111377255389e-06
705,"39.99807321861943,-75.10692136551667",126397,,False,5513.0677748347425,0.001563106803326165,8128.0,6,4.7469481079456e-05
706,"39.99755958731027,-75.1023611068494",59722,3.0,False,1705.7767641271817,0.001757280597179849,8064.0,3,5.023274505207461e-05
707,"39.99995527807068,-75.10392893254767",97242,5.0,False,6480.991272296129,0.002303262090550592,8640.0,5,5.1418111515600256e-05
708,"39.99925896930513,-75.1004121504722",95099,,False,2104.088875087493,0.000563314527252047,8800.0,3,3.1546073039674446e-05
709,"40.011403189284096,-75.10096401958067",99345,1.0,False,1618.7521961243592,0.002253312160248354,12512.0,3,3.0197795560924053e-05
710,"40.01113462753409,-75.09890582408865",88270,4.75,False,1303.0556781179869,0.00031057502078236644,12128.0,0,0.0
711,"40.00756325194765,-75.10119054328281",99233,3.0,False,1931.446127658156,0.0035051497825962638,11856.0,8,8.061834268842018e-05
712,"40.0119036393459,-75.10925332177821",167365,4.25,False,2464.345509090814,0.007735108051334142,14016.0,1,5.97496489708123e-06
713,"40.01100062064572,-75.10382440309672",99571,3.5,False,1705.656022824961,0.004475821274695889,10464.0,1,1.0043084833937593e-05
714,"40.00791477048197,-75.10446796334759",94273,2.25,False,2066.128428440073,0.005868367850986981,10432.0,1,1.060749101015137e-05
715,"40.00969370572152,-75.10859533080048",137934,3.1666666666666665,False,5790.050510817652,0.007561002852791484,13280.0,1,7.2498441283512404e-06
716,"40.0017663005544,-75.11330582749477",167386,3.6666666666666665,False,4738.741782708543,0.0016038618129566586,7984.0,6,3.584529172093246e-05
717,"40.001051675473775,-75.11802628339454",43538,,False,893.501733509088,0.001716200718100139,6016.0,5,0.00011484220680784602
718,"40.00157131524861,-75.12202737019973",76015,,False,0.0,0.0003913895401087963,5312.0,3,3.946589488916661e-05
719,"39.999363851411125,-75.11451447809281",80601,,False,3226.2784372642504,0.003726685934438168,6848.0,4,4.96271758414908e-05
720,"40.00027918195251,-75.13038825772657",87402,,False,2274.4302918628127,0.0003194692166320791,3104.0,1,1.1441385780645752e-05
721,"40.002699191095445,-75.13092327831882",72147,,False,1813.569564128084,0.0,3488.0,1,1.3860590183930032e-05
722,"39.99983847547926,-75.1269999020426",116146,4.0,False,550.699936068383,0.0009207805835629106,4800.0,4,3.443941246362337e-05
723,"40.0151034494355,-75.13346566222057",234229,2.1666666666666665,False,1625.067339217876,0.008314007389643373,6896.0,1,4.2693261722502334e-06
724,"40.01603153513907,-75.13078351564107",159019,3.0,False,1548.825356833364,0.0083544245823504,6400.0,1,6.2885567133487195e-06
725,"40.018000480135775,-75.13978900860349",73896,2.5,False,0.0,0.002365796536060215,5664.0,2,2.7065064414853306e-05
726,"40.01845419479556,-75.13779049921479",58267,,False,0.0,0.004044115134009376,5408.0,3,5.1487119638903666e-05
727,"40.01545917481146,-75.1383114123493",71310,,False,0.0,0.004027363147470147,4480.0,0,0.0
728,"40.01420003468287,-75.1406114862206",48635,2.0,False,0.0,0.0027455354739877487,4384.0,3,6.168397244782565e-05
729,"40.01300429155391,-75.13783374571895",61547,,False,556.272929404889,0.004957903646669559,5056.0,2,3.249549125058898e-05
730,"40.011415923797486,-75.14109137060963",48513,,False,0.0,0.005171621091893759,5248.0,0,0.0
731,"40.01069264706556,-75.1394389552224",67099,3.75,False,1272.158324070625,0.0063877897543034735,2848.0,2,2.9806703527623364e-05
732,"40.00874839964333,-75.14056442061467",46021,,False,164.101502821114,0.008120708453623761,3008.0,1,2.172921057777971e-05
733,"40.03935174943642,-75.04851284364031",108285,,False,0.0,0.006709188397429458,17248.0,1,9.234889412199289e-06
734,"40.035469114462536,-75.04701020659056",156536,4.055555555555555,False,1043.9125212164931,0.005274042751146923,17600.0,1,6.38830684315429e-06
735,"40.03747982054744,-75.04430093772196",110979,3.2058823529411766,False,0.0,0.005610758858658558,16608.0,0,0.0
736,"40.04146191893023,-75.0526187679008",192437,3.5,False,0.0,0.009272440844800523,20480.0,0,0.0
737,"40.03115698302907,-75.05652502024303",77505,3.3333333333333335,False,1403.37742595184,0.006466917904906532,18752.0,1,1.2902393393974583e-05
738,"40.03044090936146,-75.06144593712504",113792,3.5,False,0.0,0.010865737530162586,14880.0,2,1.7575928008998877e-05
739,"40.02914104042449,-75.05901320394405",86833,3.25,False,0.0,0.00781640329987081,12336.0,4,4.606543595176949e-05
740,"40.032849181300136,-75.05960107942899",88059,1.0,False,1691.095803805827,0.009942825117554356,16864.0,1,1.1356022666621243e-05
741,"40.03528590607996,-75.0618474295942",163072,2.0,False,3184.525092031756,0.007653614724501517,17088.0,3,1.839678178963893e-05
742,"40.034722767860686,-75.057841745457",87861,,False,1689.88364763993,0.009632368138768051,17440.0,0,0.0
743,"40.02846852875341,-75.07081796082956",346292,,False,1009.3573249516253,0.00674676354299498,13760.0,4,1.1550945444884663e-05
744,"40.03277532390506,-75.06979512953122",169984,2.25,False,1410.621562586685,0.003581381206422621,15072.0,1,5.882906626506024e-06
745,"40.02909273382367,-75.06613449004915",92065,,False,1620.4634867491204,0.00902826015810142,14128.0,1,1.0861891055232717e-05
746,"40.02866394623076,-75.0638244846917",55745,2.9,False,1505.803974515999,0.010992141557804522,12224.0,1,1.793882859449278e-05
747,"40.02911681985107,-75.07626918768572",124137,,False,1484.481157466131,0.008722765016740637,13376.0,1,8.05561597267535e-06
748,"40.03041628087346,-75.07874109498111",68513,,False,0.0,0.008781315677551842,12768.0,1,1.4595770145811744e-05
749,"40.02530267205346,-75.06256865550631",118940,1.5,False,1945.798472431352,0.00821809204423939,14560.0,1,8.407600470825626e-06
750,"40.02195151526643,-75.06043586663313",127319,3.5,False,3037.593246747527,0.004816631047337314,13248.0,2,1.570857452540469e-05
751,"40.01967518727736,-75.0640788468393",117604,5.0,False,1303.692957273888,0.0072568064470685065,12544.0,2,1.700622427808578e-05
752,"40.02186326672464,-75.06538460297156",114875,2.8333333333333335,False,771.205670865435,0.009567938333507742,12896.0,1,8.705114254624591e-06
753,"40.02627303616008,-75.0598659466652",97518,3.5,False,0.0,0.007863807371945643,14560.0,4,4.101806845915626e-05
754,"40.02339248781267,-75.05765892562798",69262,,False,0.0,0.004546462758353822,14784.0,3,4.331379399959574e-05
755,"40.024663254809965,-75.05592881827026",82936,,False,660.429374271086,0.004591437628290418,14144.0,3,3.617247033857432e-05
756,"40.026561649498056,-75.05370121489267",96134,,False,0.0,0.0031873391465718974,14144.0,0,0.0
757,"40.033885654480734,-75.07928503844968",161296,3.0,False,66.4929957625237,0.004896836438940411,14608.0,2,1.2399563535363555e-05
758,"40.03472300368677,-75.08346857412654",94980,4.0,False,0.0,0.009758550916779926,14080.0,3,3.158559696778269e-05
759,"40.03770088924196,-75.06563382777286",206276,3.6818181818181817,False,0.0,0.002959450261772211,15648.0,1,4.847873722585274e-06
760,"39.9405446900028,-75.1501339982914",107575,3.8516483516483517,False,1429.0462530737993,0.0059051971836385254,33600.0,0,0.0
761,"40.03448295114471,-75.00615959636357",2664969,3.6666666666666665,False,0.0,0.008057702405392789,,1,3.7523888645609013e-07
762,"40.0518689,-74.9829869",481614,3.6578947368421053,False,0.0,0.00853483599141086,22432.0,6,1.2458109606448317e-05
763,"40.04892854985483,-74.98829037303469",515828,4.5,False,0.0,0.011537425499905479,19440.0,0,0.0
764,"40.12706590118513,-75.01686598255495",243100,4.0,False,1425.404765488433,0.029080297269029005,25168.0,0,0.0
765,"40.13232361982649,-75.01664813241518",679132,3.4705882352941178,False,4369.0775480914845,0.029427478848190008,30432.0,1,1.4724677971292768e-06
766,"40.09966319593693,-75.02909123923831",285028,3.45,False,0.0,0.0007477411543245072,22816.0,1,3.5084272422358505e-06
767,"39.99390158944757,-75.1015167198411",560656,3.1666666666666665,False,6150.807405706067,0.0,7136.0,9,1.6052624068947803e-05
768,"40.00112606930098,-75.09403841986688",1017362,3.125,False,2452.9009447845724,0.001174383980495965,7680.0,3,2.9488028843223946e-06
769,"39.98930723441863,-75.09453674793895",228553,3.8666666666666667,False,4137.507973410654,0.0,11648.0,1,4.375352762816502e-06
770,"40.01053588083641,-75.05618656243796",1273903,3.9,False,1182.250718615723,0.0024723989001989464,7520.0,1,7.849891239756873e-07
771,"40.00414014262936,-75.08329861530167",629616,3.1153846153846154,False,11216.513807329264,0.010698903002514321,11264.0,1,1.58826967548474e-06
772,"40.00805212628975,-75.07432896755269",244986,4.166666666666667,False,5963.094457387794,0.00937267191236613,9472.0,2,8.16373180508274e-06
773,"40.0218331579448,-75.02998016725344",2061126,3.4655172413793105,False,883.307341318716,0.005229894217499673,34352.0,0,0.0
774,"40.01708660160103,-75.13590795657696",136932,4.25,False,532.217527226521,0.0062319957687838904,5424.0,2,1.4605789735050975e-05
775,"40.00574634413248,-75.15517477186917",266199,3.5,False,548.025503591874,0.007183136516891558,6144.0,10,3.7565881164091526e-05
776,"39.91074565147554,-75.18545229192",777749,3.230769230769231,False,1467.234775187334,0.0021161945233013086,6448.0,2,2.5715237178061304e-06
777,"40.11274704667164,-75.026696597961",234996,4.0,False,0.0,0.011570733849162256,23888.0,1,4.255391581133296e-06
778,"39.915523078071736,-75.15260707732723",184954,3.5,False,2412.010075100854,0.0,7936.0,1,5.406749786433384e-06
779,"39.92092746435838,-75.15276005791524",124633,3.6875,False,1081.157494160657,0.002308012903251163,9376.0,4,3.2094228655332056e-05
780,"39.92286646788935,-75.14842114557285",57913,4.5,False,898.95695362682,0.006975708394527283,10496.0,1,1.7267280230690865e-05
781,"39.91722586975619,-75.1489112903678",143213,4.125,False,2289.46589574091,0.0019724856221625385,10304.0,3,2.094781898291356e-05
782,"39.91780878481504,-75.15343045963398",62430,5.0,False,1189.861474630479,0.0014328497353066,9120.0,0,0.0
783,"39.91478615286654,-75.16599577471541",58546,3.6666666666666665,False,0.0,0.010185845144509445,16608.0,1,1.708058620571858e-05
784,"39.92623767960289,-75.1774915523927",51052,3.875,False,0.0,0.0100990752952315,7200.0,10,0.00019587871190159054
785,"39.91740906161291,-75.16581578928863",80812,3.8125,False,524.15017461221,0.008053096233614703,12672.0,2,2.4748799683215366e-05
786,"39.92291078676308,-75.16815748142463",90745,3.4444444444444446,False,0.0,0.00875888392685011,11520.0,2,2.2039781806160118e-05
787,"39.88785688309163,-75.25536412231578",1846253,4.0,False,0.0,0.0249781069619958,20736.0,3,1.6249127286455324e-06
788,"39.91024278611601,-75.24775698663659",465025,3.0,False,7112.392202936601,0.011564565238206745,17600.0,6,1.2902532121928929e-05
789,"39.90885697431275,-75.24518409435557",185498,,False,6031.7058335115735,0.011623587853460432,18016.0,5,2.6954468511789883e-05
790,"39.91695917126143,-75.23855909306826",80456,2.875,False,2326.186703799009,0.004348668311905959,10304.0,1,1.2429153823207716e-05
791,"39.913969096707575,-75.23721383901682",98009,,False,3437.755960404777,0.0020769176218658663,10928.0,7,7.142201226417982e-05
792,"39.90956066031589,-75.23812915431964",516066,2.9,False,2532.920247377615,0.001874439456271865,17760.0,5,9.688683230439517e-06
793,"40.011339750411175,-75.14288340659668",44667,,False,0.0,0.004782520654291525,2784.0,4,8.955157051066783e-05
794,"40.00609378147683,-75.13900917870485",108795,5.0,False,1137.336714458524,0.008419643135255372,3136.0,1,9.191598878624936e-06
795,"40.006943469142826,-75.14578313193373",128522,,False,0.0,0.009184265462156997,2976.0,2,1.5561538102426044e-05
796,"39.99995168046228,-75.15114651659285",124485,2.0,False,0.0,0.0024603023798999333,2016.0,2,1.6066192713981605e-05
797,"40.000970977031486,-75.1539002253304",74283,2.5,False,0.0,0.004402494133403213,7488.0,1,1.3462030343416394e-05
798,"40.00127765661121,-75.15628975227297",143095,,False,0.0,0.0059800518946930325,5696.0,3,2.0965093119955276e-05
799,"40.01132639059997,-75.15650871234664",112786,,False,669.527316796273,0.012152833319675814,8416.0,4,3.546539464117887e-05
800,"40.01301125324751,-75.15380018993156",114451,3.5,False,906.517210572454,0.010338157281596027,7200.0,6,5.24241815274659e-05
801,"40.010352269962816,-75.1535335513683",72053,2.875,False,0.0,0.010736243843893949,7136.0,1,1.3878672643748352e-05
802,"40.00877202169765,-75.15380999405609",73835,,False,0.0,0.011224199771336941,3072.0,1,1.3543712331550078e-05
803,"40.008320961439736,-75.1596013213565",68661,,False,1379.476531340396,0.013505213760482715,6432.0,1,1.4564308705087312e-05
804,"40.00762860107595,-75.16316081832672",100962,,False,0.0,0.010630894438260334,23968.0,2,1.9809433252114658e-05
805,"40.00756126033642,-75.16657206811306",85920,,False,456.241467239335,0.008960166283507997,8256.0,1,1.1638733705772812e-05
806,"40.01026751920372,-75.16344738322928",143484,2.5,False,0.0,0.010017092879676276,6512.0,4,2.7877672771877004e-05
807,"40.01507998275289,-75.14981922373109",295682,2.35,False,0.0,0.0040604386159099936,5184.0,3,1.014603526761859e-05
808,"40.0214165131948,-75.1565707728106",66150,,False,1142.6171452913231,0.012512663976553134,4672.0,8,0.00012093726379440664
809,"40.01907403416728,-75.15395899662552",75570,3.5,False,1273.422678492366,0.00927559141734992,6464.0,5,6.616382162233691e-05
810,"40.01834034084428,-75.15105169112225",130506,3.5,False,0.0,0.004228722651967131,9056.0,2,1.5324965901950868e-05
811,"40.0110248,-75.1702143",504707,3.3333333333333335,False,0.0,0.009077681272464787,4800.0,2,3.96269518750483e-06
812,"40.01573148901112,-75.1935825118489",490863,3.642857142857143,False,1729.119921150196,0.019502976204449195,34512.0,0,0.0
813,"40.01208359344297,-75.18736795871806",260292,4.095238095238095,False,0.0,0.01241032281122987,20192.0,0,0.0
814,"40.01419320793514,-75.18860961975388",102446,4.25,False,1403.386764163409,0.017100325636456526,21664.0,0,0.0
815,"40.02979120731357,-75.05344361181083",87773,3.375,False,2182.0789677839252,0.0030012337947334846,13344.0,4,4.557210075991478e-05
816,"40.0292666686741,-75.05050487944901",157268,2.0,False,7234.458748783275,0.0,14560.0,1,6.358572627616552e-06
817,"40.01757143003879,-75.05661226961773",100176,1.0,False,2282.735985415799,0.0004503409608319781,12320.0,4,3.992972368631209e-05
818,"40.01884038839384,-75.05224701330918",182311,2.5,False,3132.465380262872,0.0,13792.0,1,5.485132548228028e-06
819,"40.02156944079327,-75.05464369892523",112641,3.4615384615384617,False,2571.052480493866,0.0018496127739717513,11904.0,5,4.438881046865706e-05
820,"40.025800391875954,-75.04791607953612",156476,4.5,False,5359.917842683776,0.00023066262214258246,13168.0,9,5.7516807689358114e-05
821,"40.03159330283267,-75.04774476074373",135899,3.1875,False,4887.508250504896,0.001255113578347949,16896.0,0,0.0
822,"40.02796063371169,-75.03943946448418",93314,4.055555555555555,False,384.910783488057,0.006427956088523612,17472.0,0,0.0
823,"40.03456706493869,-75.04310884626646",119471,3.0357142857142856,False,2645.685456509018,0.0050578867461674795,15104.0,0,0.0
824,"40.03332053697579,-75.0420784894508",85758,3.5,False,0.0,0.00488839895493312,16320.0,2,2.332143939923972e-05
825,"40.03202288067931,-75.04097966774772",127534,,False,1310.224426701066,0.004889311305634134,15232.0,1,7.841046309219502e-06
826,"40.03046655769361,-75.03966441728379",125710,5.0,False,0.0,0.0053320830173179045,15472.0,4,3.1819266565905655e-05
827,"40.02949713495225,-75.03650616327468",73585,2.75,False,1905.614158792674,0.009844802889949504,16160.0,3,4.07691785010532e-05
828,"40.04065441941617,-75.02383141281038",243081,2.909090909090909,False,0.0,0.01164973235806995,9792.0,0,0.0
829,"40.03502340463977,-75.02491286467041",303498,4.5,False,0.0,0.013385304447256264,8064.0,1,3.294914628761969e-06
830,"40.03378026756817,-75.02756836843132",84055,3.0,False,567.748768983668,0.013135486806484756,12896.0,0,0.0
831,"40.03649216076845,-75.02880474286628",146081,2.75,False,0.0,0.009738627895627421,35184.0,2,1.3691034426106065e-05
832,"40.03917668461791,-75.03014182576837",146207,3.642857142857143,False,1506.3037867677988,0.0071496725440618894,19520.0,0,0.0
833,"40.03473494859756,-75.0350122426215",77673,,False,2395.778334759473,0.007919855390446207,13664.0,4,5.149794651938254e-05
834,"40.03227894018245,-75.03393008435297",121204,,False,2194.416857307049,0.010572045806552098,13664.0,4,3.300221114814693e-05
835,"40.03481047181253,-75.03804165089886",80681,3.6666666666666665,False,0.0,0.005329378290781108,13664.0,1,1.239449188780506e-05
836,"40.03681427984017,-75.03687931683766",80601,3.1666666666666665,False,3289.096821903731,0.005178620342749754,13280.0,6,7.444076376223621e-05
837,"40.10082830758515,-75.03586312444314",527727,3.5,False,0.0,0.0,29568.0,0,0.0
838,"40.07660558849577,-75.03889361251095",285022,3.25,False,0.0,0.021431149096252565,31744.0,2,7.017002196321688e-06
839,"40.071955926712285,-75.03976158522909",162447,5.0,False,0.0,0.025487262312032927,22112.0,1,6.155853909275025e-06
840,"40.08164244282582,-75.074382912201",196320,,False,283.125588433701,0.009009692272358698,29248.0,0,0.0
841,"40.08167476716895,-75.04110416673474",409124,3.433333333333333,False,0.0,0.015415267719141524,28224.0,0,0.0
842,"40.05678869588438,-75.2306855126849",163010,1.5,False,0.0,0.020017942010047245,108000.0,0,0.0
843,"40.080892,-74.9834336",251650,1.5,False,0.0,0.008377461377894942,22368.0,0,0.0
844,"40.07920321365543,-74.98429015422356",138595,,False,0.0,0.00846601892665502,20352.0,0,0.0
845,"40.0558286,-75.0098737",688482,3.107142857142857,False,0.0,0.0028660774986327834,23177.0,0,0.0
846,"40.05213836339178,-75.01364600048186",309139,3.5,False,0.0,0.007564135180798586,,0,0.0
847,"40.00430600470075,-75.20605924774578",167641,2.625,False,0.0,0.020976595237601488,,0,0.0
848,"40.07390352291533,-75.07122532233782",323437,3.6666666666666665,False,0.0,0.006461826078659182,31360.0,2,6.183584438391402e-06
849,"40.02671402502719,-75.2258581466782",188362,3.9661016949152543,False,1056.907026282449,0.004392491977725777,16640.0,1,5.308926428897548e-06
850,"40.031259501788455,-75.23086146725223",236601,4.0,False,2315.7457593275985,0.0,16864.0,2,8.453049648987113e-06
851,"40.06592892795002,-75.23618402387729",648387,3.1818181818181817,False,7510.96763743966,0.02757856796452102,25792.0,4,6.169155149625147e-06
852,"40.03945472401347,-75.20088122022284",775430,2.5,False,4666.132113574487,0.01093562674809019,22186.0,0,0.0
853,"40.07755215180087,-75.21637199329241",965623,3.94,False,422.907522548225,0.030530063251015996,64064.0,1,1.0356008504354183e-06
854,"40.08433149622397,-75.2161850132362",1776249,3.8518518518518516,False,4671.341253818026,0.02916323168408678,89280.0,0,0.0
855,"40.05808995181806,-75.21036026048401",3304398,,False,0.0,0.016183812740627763,114927.27,0,0.0
856,"40.052300138991775,-75.19708790999364",238058,4.083333333333333,False,1756.8456846394502,0.011737368315053925,26496.0,2,8.401313965504204e-06
857,"40.05722940444524,-75.19439113127174",205951,3.7333333333333334,False,898.481907996476,0.008561269324583525,36480.0,0,0.0
858,"40.03665364871927,-75.15470752705696",743714,4.375,False,1196.4771180681091,0.0,7552.0,3,4.0338086952780234e-06
859,"40.04434414967588,-75.15580437989296",123352,,False,3111.46469702746,0.0004864090339948849,9520.0,5,4.053440560347623e-05
860,"39.90938565001227,-75.23438441486613",173837,3.5,False,0.0,0.0027181044289602096,22080.0,0,0.0
861,"39.914463787152,-75.22900859156188",452412,2.75,True,1970.3636054115968,0.0,13504.0,8,1.768299691431704e-05
862,"39.91797119475124,-75.2277321598172",81789,,True,531.946559352243,0.003457161323441472,13184.0,6,7.335949822103217e-05
863,"39.92036200465304,-75.22988034828984",78097,,True,582.20856856021,0.00426706464207046,11616.0,0,0.0
864,"39.91796526963591,-75.23328776641364",65642,,False,0.0,0.0015316955447975712,11168.0,1,1.523414886810274e-05
865,"39.91911021620589,-75.23165688114153",67759,,True,0.0,0.002483353777380881,10560.0,4,5.9032748417184434e-05
866,"39.923951798512064,-75.23548735861321",73956,3.5,True,0.0,0.007873706868394899,10272.0,3,4.056466006814863e-05
867,"39.92517115403322,-75.23498445218767",44970,3.625,True,0.0,0.00909482724992845,4064.0,1,2.2237046920169e-05
868,"39.92298039065426,-75.23733054835958",70581,2.5,True,0.0,0.007717874579813829,7936.0,4,5.66724755954152e-05
869,"39.928402287964,-75.23853548273075",109191,,True,967.097987489148,0.00934023811277825,7376.0,3,2.7474791878451522e-05
870,"39.92821418649765,-75.24160381332956",105417,,True,3183.6760714871043,0.012080779959836602,12704.0,2,1.8972272024436285e-05
871,"39.94395410622868,-75.24290599846474",116342,,False,1125.0913322414372,0.00538509242449653,8488.0,3,2.578604459266645e-05
872,"39.93681752827711,-75.23253041970926",71085,,False,899.360615211275,0.002465021871250372,6459.15,3,4.22029964127453e-05
873,"39.93540174593166,-75.23087572602161",74372,,True,633.1885695710721,0.00030970701002253634,6880.0,4,5.378368203087183e-05
874,"39.93196990305154,-75.23691735701719",415453,,True,4580.008186023359,0.0033012179960672213,12416.0,2,4.814022284109153e-06
875,"39.93378716472646,-75.22991048614485",75486,,True,0.0,0.0,5568.0,3,3.974246880216199e-05
876,"39.930729725515626,-75.22697619196322",285054,2.772727272727273,True,0.0,0.0013039442987436854,6880.0,1,3.5081072358219845e-06
877,"39.93083008070015,-75.22991643072997",72722,2.75,True,1226.016877273723,0.0031415217685254347,4080.0,2,2.7501993894557357e-05
878,"39.92849665281695,-75.23388699754135",124772,3.5,True,1914.13107080472,0.00549296006314474,4544.0,4,3.205847465777578e-05
879,"39.91953851312116,-75.22462711791307",114821,4.0,True,531.946559352243,0.006481855435183576,9536.0,3,2.61276247376351e-05
880,"39.92527554681338,-75.22691384057974",119156,4.0,True,859.618011469609,0.007969383033851599,11152.0,4,3.356943838329585e-05
881,"40.01951236800039,-75.21218093464847",94708,3.8,False,0.0,0.008276782729580075,20684.58,2,2.1117540228914135e-05
882,"40.02049940937537,-75.20900720118483",114440,3.0,False,0.0,0.007024318996288714,21312.0,0,0.0
883,"40.018751494962906,-75.20545523055394",90680,5.0,False,0.0,0.010902244425227631,22342.055,0,0.0
884,"40.022930715520566,-75.21257591835811",121393,3.3333333333333335,False,0.0,0.004555737752797742,16896.0,0,0.0
885,"40.02551841618551,-75.21689215792217",108356,4.25,False,0.0,0.005374412722177552,18912.0,0,0.0
886,"40.0244196047135,-75.21001508762917",133648,4.181818181818182,False,0.0,0.0033965391678264594,21440.0,0,0.0
887,"40.02730454287272,-75.21292846156845",195529,4.071428571428571,False,0.0,0.0,20160.0,3,1.5342992599563236e-05
888,"40.02265406012158,-75.2054169884201",176370,,False,0.0,0.007024318996288714,25984.0,1,5.669898508816692e-06
889,"40.032487844097446,-75.21033704559336",160016,3.1153846153846154,False,692.054066985668,0.0003059538421683111,21280.0,3,1.8748125187481252e-05
890,"40.03594187482401,-75.21355572039295",355689,3.480769230769231,False,609.784739066868,0.0031678280012475343,20845.0,1,2.811444829612386e-06
891,"40.03322732583547,-75.22244583795889",113698,4.0,False,2059.57274412238,0.0029897757835285247,21840.0,1,8.795229467536807e-06
892,"40.02970973581555,-75.2173860963474",97948,3.625,False,0.0,0.0028894405089501243,154592.0,2,2.041899783558623e-05
893,"40.03068541060988,-75.2144908745109",123918,3.6333333333333333,False,0.0,0.00015502191072186555,21312.0,1,8.069852644490711e-06
894,"40.03290713527767,-75.21732628138027",110066,3.760869565217391,False,1660.904494922012,0.004331905183095145,159360.0,0,0.0
895,"40.0349837201628,-75.21937199007236",93246,4.038461538461538,False,0.0,0.0069478894094249476,19040.0,0,0.0
896,"40.02771946955825,-75.22400959486164",68946,4.444444444444445,False,769.7812212506838,0.006611184275343403,15744.0,0,0.0
897,"40.02958150292721,-75.22623365473672",115296,3.5681818181818183,False,1598.8011620261645,0.0036215256570103164,19968.0,2,1.7346655564807107e-05
898,"40.03034290540699,-75.2221003029978",162001,4.0,False,1436.4972166396537,0.004292863027905595,20928.0,4,2.4691205609841915e-05
899,"40.02812393422566,-75.21900565234941",72533,3.6666666666666665,False,0.0,0.00556580127865578,15280.0,2,2.7573656128934416e-05
900,"40.03605996227409,-75.23069284503734",354991,4.5,False,3632.541739156459,0.0004391639456952559,28736.0,1,2.8169728246631603e-06
901,"40.03507773829944,-75.22440353854651",244754,4.4,False,4256.533557758968,0.0010665310521049717,20448.0,1,4.085735064595472e-06
902,"40.03893786589969,-75.2258397473627",166933,3.3666666666666667,False,2707.4902470015,0.002159421942048069,28096.0,0,0.0
903,"40.039800977958734,-75.23194024332064",353144,4.2,False,1701.846363566758,0.004851405425479402,27040.0,0,0.0
904,"40.03801983886092,-75.03418355844987",61096,3.75,False,902.456441618638,0.005506181581017314,15136.0,4,6.547073458164201e-05
905,"40.036007225430005,-75.0326450953209",57698,3.5,False,1749.540540040258,0.008138225301258503,14784.0,2,3.466324655967278e-05
